titles,category
“잘 돌봐주겠다”…지적장애인 강제로 일시키고 폭행한 20대 남녀 징역형,Social
2028학년도 수능부터 모의평가 8월로 당겨져…수시 활용도 커질 듯,Social
용인서 부모·아내·두 딸까지 5명 살해…50대 남성 체포,Social
"창원서 친부모 거듭 찾는 벨기에 입양 두 남성 ""보고 싶어요""",Social
'남양주 뺑소니' 운전자 음주운전 시인…피해 초등생 의식불명,Social
중앙선 넘고 순찰차 들이받고…'잠든 만취 운전자' 왕복 7차로서 검거,Social
[단독] 택시기사 머리를 우산으로 '퍽'...만취 승객 60대 남성 검거,Social
"40개 의대 학장 ""복귀시한 넘기면 국시 불가…의대 정상화, 새정부 출범과 무관""",Social
‘尹 석방 지휘’ 심우정 검찰총장 사건… 공수처 고발인 조사,Social
"""왜 경제적 지원 안 해줘"" 부모 건물에 휘발유 뿌리고 불 지른 30대 집행유예",Social
"""조용한 집이었는데…"" 노부모에 아내·자녀까지 살해한 50대男, 왜",Social
봄꽃 대신 눈꽃 덮친 4월…충북 과수농가 '냉해 확산' 촉각,Social
"초등생 치고 달아난 50대 운전자, 음주 시인… 피해자 의식불명",Social
"헌재, 평의 진행...한덕수 '재판관 지명' 가처분 논의",Social
"국토부, '항공기 비상문' 통제 보안점검 착수…승무원 훈련 강화",Social
"김병주 MBK 회장, 자택 찾아간 홈플러스 투자 피해자 협박혐의로 신고",Social
폐지 모은 돈으로…산불 성금 10만원 낸 60대 기초생활 수급자,Social
"""이진숙 종군기자 경력은 허위""…유튜버들, 2심도 벌금형",Social
"비싼 영어유치원 보냈더니...""영유아 사교육 효과 없다"" 반전 연구결과",Social
"""난민 신청"" 주한 이스라엘대사관 찾은 이란인…경찰이 돌려보내",Social
"검찰, 장애인 강제 노동 시키고 월급 빼앗은 남녀에 징역 7년 구형",Social
"강제추행 피해자 무고 혐의...오태완 의령군수, 1심서 군수직 상실형",Social
“경조사 봉투 이제 한글로 바꿔요” 창원특례시 제작,Social
"법조 영상기자단, 윤 전 대통령 재판 '법정 촬영' 재신청",Social
"세종시, '대통령실·국회의사당 완전 이전' 대선 공약화 추진",Social
"건국대 의대·의전원 ""내주부터 수업 거부하면 유급 처분""",Social
"""선배 나서야"" 집회 앞두고 세 결집 나선 의협…내부선 회의론도",Social
"의총협 ""학사 유연화 계획없다...유급 피하려면 수업 들어야""",Social
"이승기도 당했다…""투자 사이트와 일절 관련 없어"" 무슨 일",Social
광주 공공기관 음주운전 직원들 징계 없이 승진까지,Social
장시간 노동 부추기는 국힘식 주 4.5일제?···“핵심은 노동시간 단축” 지적,Social
"[자막뉴스] 계엄 직후 받은 그 방첩사 문건, 북한이 노린 것이 무엇인지 드러났다",Social
용인 아파트서 부모·처자식 일가족 5명 살해한 50대 가장 검거(종합),Social
'이완규·함상훈 지명 철회 결의안'.. 국회 본회의 통과,Social
"'난청 어선원' 재해보상 막히나…""소음 측정해 오라""는 수협",Social
살인미수 후 도주 16년 만에…운전면허 갱신하러 경찰서 찾았다 덜미,Social
“수상한 승객 있다”…보이스피싱범 잡은 부부 택시기사,Social
"""휴가 중 업무지시, 단축근무도 하지마""…'갑질교수' 징계, 적법판결",Social
유전자가위로 ‘면역거부 반응’ 최소화…난치병 해결 실마리 찾았다,Social
공보의 대신 군 입대 의대생 1882명…의정갈등 후 10배↑,Social
"시민단체, 한덕수 '헌법재판관 지명'에 헌소·해임 청원 등 잇따라",Social
운전면허 갱신하러 경찰서 찾았다가 체포... 무슨 일?,Social
오늘의 운세 생년월일 넣었더니 ‘발칵’…北 해커였다 [세상&],Social
"헌재, '한덕수 재판관 지명 가처분' 연이틀 평의… 이르면 16일 결론",Social
반도체 설계 기업들 잇따라 광주에 사무소 개설,Social
‘강서구 오피스텔 교제살인’ 피의자에 징역 20년 선고,Social
"인천서 마약 투약한 채 약국 온 20대…경찰, 신고 3시간 만에 검거",Social
'대광법' 개정안 국무회의 최종 의결…다음 주 공포 예정,Social
"주사기 들고 약국 방문 20대 남성, 제약회사 사원 신고로 마약 덜미",Social
"의대학장들, 유급 유예 가능성 일축…""새정부 출범과 무관""",Social
"'내란선동' 전한길 고발 시민단체, 경찰 조사…""엄벌해야""",Social
尹 처남 연루 '공흥지구 특혜 의혹' 재판 곧 마무리,Social
“5분 전 그 사람 아냐?” 택시 기사 부부 눈썰미에 수억원 지켰다,Social
현역·사회복무 간 의대생 13배 ‘폭증’…의정갈등 여파,Social
"제주항공참사 유족협의회, ""수사 더디고 정보 공유도 실망"" 경찰 항의방문",Social
"3월까지 서울서만 5건...서울시, 지반침하에 '골머리'",Social
"28학년도 수능 예시문항 살펴보니… ""자료 분석·해결 능력 키워야""",Social
"시흥도시공사·시흥매화산단개발㈜, 억대 ‘맹꽁이 소송’",Social
"김해서 킥보드 타던 중학생, 승용차에 받혀 숨져",Social
광주서 베트남·중국행 비행기 뜰까…국제선 취항 신청,Social
"서종성민교회 원로 목사·성도, 산불 피해 복구 성금 3천만원",Social
대전신세계 '배우 이장우 호두과자' 등 신규 맛집 오픈,Social
"김수현측 ""명백한 범죄 행위에 대해 강력한 법적 조치""…악성 댓글 작성자들 명예훼손·모욕죄 혐의로 고소",Social
"전북도의회·남원시의회 ""공공의대법 조속히 통과해야"" 촉구",Social
"이국종 교수, 군의관에 “‘탈조선’ 해라, 내 인생은 망했다” 작심발언",Social
'오송 지하차도 참사' 현장소장… 징역 6년 확정,Social
"""감자 심어야는데…"" 4월 이상기후에 강원 농가 '울상'",Social
"이국종 ""내 인생은 망했다""…'탈조선' 하라며 작심 발언",Social
"간협 ""전담간호사 제도, 간호사 전문성 강화 위해 필수""",Social
선생의 탈을 쓴 범죄자? 하늘양 살해 교사 명재완에 살인죄 빼고 특가법 적용한 이유,Social
"'20년 부모찾기' 벨기에 입양아…""포기도 원망도 안해요""",Social
"헌재, '7인 체제' 되기 전 속도 내나…韓대행 사건 본격 심리",Social
"경실련 ""22대 국회의원 10명 중 2명은 종부세 대상""",Social
"검찰, '수억원대 금품 수수' 전 LS증권 본부장 구속영장",Social
"오태완 의령군수, 1심 군수직 상실형... 여성단체 '사퇴' 촉구",Social
"전한길 “尹, 예수같다” 발언에…“염X하네~” 비판한 종교계",Social
"""미공개 정보 주지도 받지도 않았다”… 'LG家 장녀' 구연경 부부 혐의 부인",Social
기자 강제추행에 무고까지…오태완 의령군수 1심 당선무효형,Social
술 마시고 홧김에 동료 살해한 50대 항소심도 징역 15년,Social
"직접 반박 나선 尹...""80분 진술, 형사 재판 실무상 없어"" [Y녹취록]",Social
"전동킥보드 탄 중학생, 경찰관 들이받고 도주…잡고 보니 흉기 소지도",Social
서울 중랑구청 인근서도 폭 40㎝·깊이 1ｍ 싱크홀 발생,Social
"의정갈등에 의대생 1900명, 공보의 대신 현역병로",Social
"세종시, 대선 공약 과제 26개 건의…""대통령실·국회 이전""",Social
"해운대구, 모래로 만나는 K-컬처 '2025 해운대 모래축제'",Social
서울 중랑구에서 땅꺼짐 발견…인명피해는 없어,Social
"아주대, '수업 거부 장기화' 의대생들에 유급 예정 통보",Social
총선 후보 비판 현수막…게시한 광고업자도 '유죄',Social
'뺑뺑 돌아 택시비 10만 원'…외국인은 여전히 호갱?,Social
육군 3공병여단 598고지 6·25 전사자 유해발굴 개토식,Social
대전신세계 '배우 이장우 호두과자' 새 맛집도 오픈,Social
"""힘들게 영어유치원 보냈더니 효과 없다고?""…연구결과 충격",Social
"서울 땅꺼짐 시한폭탄…""부실 공사가 노후 하수관보다 더 문제""",Social
"[단독] ""몸 싱싱한 20대 후반에 애 낳아야""‥교육청, 고교 교사에 징계 통보",Social
서울시 '토허제' 추가 적용…재개발 '입주권'도 포함시킬 듯,Social
"""산불 꺼주셔서 감사해요""…고사리손으로 꼭 눌러쓴 손편지 '훈훈'",Social
"법조영상기자단, 윤석열 '내란 우두머리' 재판 법정 촬영 신청서 다시 제출",Social
부산서 여자친구 흉기로 찌른 40대 익산서 검거,Social
"의대 학장들 ""의대 4학년, 복귀 시한 넘기면 국시 응시 불가""",Social
서울 강서구 오피스텔서 여성 살해한 40대 남성 1심 징역 20년,Social
"""기출문제 미끼 성적 가혹행위""…취준생들 서울교통공사 직원 고소",Social
대책 발표 두달만에 연이은 땅꺼짐…부산시 또 긴급회의,Social
"경찰, '끼임 사망사고' 아워홈 용인공장 압수수색…감식도 병행(종합)",Social
"이국종 교수 ""내 인생은 망해…너희는 '탈조선'해라"" 발언",Social
"욕하며 깨운다고… 양손 흉기로 후배 목수 살해, 50대 2심도 중형",Social
"80대 부모, 아내, 딸 등 ‘일가족 5명’ 변사체 발견…‘살해 혐의’ 50대 가장 검거",Social
"""면허갱신하러 왔어요"" 살인미수범, 제발로 경찰서 왔다가 '덜미'",Social
"""'탄핵 반대 물결' 부활하면 이재명 좌파 저지"" <조선> 왜이러나",Social
서울 하수관 30%는 50년 넘은 ‘초고령’…종로구가 비중 가장 높아,Social
성남시 '기후동행카드' 다음달 3일부터 적용…신분당선·GTX 제외,Social
"의대학장들, 유급·국시 구제 기대 일축…""새정부 출범과 무관""",Social
한밤 도로 한복판 기어가던 車…술 취한 운전자 자고 있었다,Social
"광명시, 신안산선 붕괴 사고 '피해자 지원센터' 운영",Social
"`강서구 오피스텔 연인 살해` 40대 남성, 징역 20년 선고",Social
"폐지로 모은 10만원 놓고 간 기초생활 수급자…""산불 성금으로""",Social
세종시민 염원 담긴 행정수도 완성 공약 과제 나왔다,Social
"참여연대, '이완규 지명' 한덕수 사퇴 촉구…""시민 해임통지서 전달""",Social
"특허청, 기술패권 경쟁시대 '명품특허'로 기술 주도권 확보 나선다.",Social
"운전자에 시비, 트럭 문 부술 듯 주먹질…체포하자 '이것' 던졌다[영상]",Social
의대 학장들 “예외 없이 유급 결정…학생들 책임 있게 행동해야”,Social
"""탈조선해라""…이국종, 군의관 향해 조언, 왜? [AI뉴스피드]",Social
서울 중랑구청 인근 깊이 1m 땅꺼짐…“원인 파악 중”,Social
"""믿을 수 없는 폭행"" 울산 장애인시설 학대 피해 가족들의 편지",Social
"출소 후 또 범행…시내버스서 '퉤' 50대, 징역형",Social
"이승기 얼굴 내걸고 ""투자자 모집""…소속사 ""초상권 도용 광고 고소""",Social
"세월호 단체들, 박근혜 전 대통령 '7시간 행적' 정보공개 청구",Social
포항 아파트 화재 인명피해 막으려 밤새 뛰어다닌 '두 경찰관',Social
"서부지법 폭동 변호인 ""천대엽 처장 외압 때문에 구속""…재판부 ""모욕적""",Social
"에스티팜 ""美바이오와 187억 규모 원료의약품 공급계약""",Social
서울 중랑구청 일대 싱크홀 복구 완료…인명 피해 없어,Social
"""석기시대 만든다"" 9·11 투사…아미티지 전 美국무 부장관 별세",Social
"법무법인 대륜, 조세행정그룹 강화…국세청·세무법인 경력 전문가 대거 영입",Social
"김상묵 전 김대중센터 사장, 광주시 상대 소송서 승소",Social
"김수현, 고소장 제출… “악플러·사이버 레커, 강경 대응”",Social
용인 아파트서 일가족 추정 5명 숨진 채 발견,Social
"[뉴블더] ""비행기 탈 때 이것 입지 마"" 왜?",Social
생후 3개월 영아 사망…분유 먹이고 잠든 아버지 법정에,Social
"""경선 보다 사고 수습이 먼저"" 김동연, 또다시 광명행",Social
"""이진숙 종군기자 경력 허위"" 주장 유튜버들 2심도 벌금형",Social
尹파면 다음날 野의원 내건 현수막 불태운 50대 남성 검찰 송치,Social
군 휴학 의대생 2천74명‥의정갈등 전보다 10배↑,Social
"경실련 ""국회의원 20%가 종부세 대상자""…일반 국민은 1.8%",Social
신호 무시하고 도로 위에서 ‘엉금엉금’…40대 만취 운전자 검거,Social
"종로학원 ""2028학년도 대입, 8월 모의고사 중요도 상당히 올라갈 것""",Social
"의대 학장들 “의학교육 정상화, 새정부 출범과 무관”",Social
의료 파업 아직인데…신원호 “전공의 직업보다 성장사에 빠질 것”,Social
"""광명 추가 붕괴 가능성 있다""…반경 50m 내 주민들 대피 중",Social
누범기간 술 마시고 경찰 폭행한 60대 징역 1년 구형,Social
신안산선 공사장 붕괴 닷새째‥실종자 수색 계속,Social
"신안산선 사고 현장 찾은 김동연…""실종자 구조에 최선""",Social
"공수처, '윤 석방지휘' 검찰총장 수사 착수…어제 고발인 조사",Social
"의대 학장들 ""의대 4학년, 복귀 시한 넘기면 국시 응시 불가""",Social
성기 밑에 필로폰 붙여 ‘태국→부산’ 운반… 한국인 30대들 징역 8년,Social
신안산선 공구 붕괴 실종자 어디에...잔해 헤집고 지하 20ｍ 진입했으나 수색 답보,Social
[뉴블더] 수업 거부 의대생 유급 통보 시작…또 신상 유포,Social
이달 말까지 32개 의대서 본과 4학년 유급 예정…대학들 “돌아와라”,Social
"오태완 의령군수 '무고 혐의' 1심 직 상실형…""군민께 죄송""(종합)",Social
